2019214116;1-2	锤子手机怎么样	["1-2-0", "1-2-1", "1-2-2", "1-2-3", "1-2-4", "1-2-5", "1-2-6"]	[1, 1, 1, 1, 1, 1, 1]	[0.763562061911055, 0.2734692280034157, 0.3458797630570392, 0.6202132841879364, 0.9999524006889452, 0.9999518891824212, 0.6488864763770708]	[0.9890000827703282, 0.43137305079540456, 0.23304113834989088, 0.18983752275398538, 0.3018064199881668, 0.3054911059775462, 0.06092148546493285]	[0.9999999993780725, 0.9989150361102457, 0.9951715333962673, 0.9910208141485055, 0.9884839560244024, 0.9866687427823257, 0.9862675030655145]	[0.9200779129352605, 0.6419398408376437, 0.1001409115833345, 0.009802864380510892, 0.002254904278496947, 0.011166193814435477, 0.06627806109353726]	[0.6, 0.9999941067733601, 0.9999844917166023, 0.9999810695878536, 0.9999835766742915, 0.9999616199664891, 0.9997258505110314]	[0.7, 0.9999828615629751, 0.9999767494404799, 0.9999864491611995, 0.9999879733858629, 0.9999700719106877, 0.9998980137780368]	[0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983]	[0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386]	[0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998]	[[0.7345152695295805, 0.2098619832372185, 0.055622747233201084], [0.6837430800085635, 0.23513530283079612, 0.08112161716064027], [0.689571928795044, 0.2157292764699596, 0.09469879473499633], [0.7732626333693929, 0.14310553512337074, 0.0836318315072363], [0.7303946754620929, 0.1322475842265144, 0.13735774031139275], [0.4973255145288372, 0.1932957348566595, 0.3093787506145034], [0.4437047235749106, 0.18359116048023674, 0.3727041159448527]]
2019214116;1-0	锤子手机怎么样	["1-0-0", "1-0-1", "1-0-2", "1-0-3", "1-0-4", "1-0-5", "1-0-6", "1-0-7"]	[1, 1, 1, 1, 1, 1, 1, 1]	[0.3328021358957036, 0.4909260390655445, 0.7205146953035915, 0.9608274300961709, 0.8541914656105021, 0.4496486357495122, 0.9387130339606229, 0.6412782418145849]	[0.9890000827703282, 0.43137305079540456, 0.23304113834989088, 0.18983752275398538, 0.3018064199881668, 0.3054911059775462, 0.06092148546493285, 0.09052469214628837]	[0.9999999993780725, 0.9989150361102457, 0.9951715333962673, 0.9910208141485055, 0.9884839560244024, 0.9866687427823257, 0.9862675030655145, 0.9855338972287224]	[0.9200779129352605, 0.6419398408376437, 0.1001409115833345, 0.009802864380510892, 0.002254904278496947, 0.011166193814435477, 0.06627806109353726, 0.04179394298022727]	[0.6, 0.9999941067733601, 0.9999844917166023, 0.9999810695878536, 0.9999835766742915, 0.9999616199664891, 0.9997258505110314, 0.999318915868228]	[0.7, 0.9999828615629751, 0.9999767494404799, 0.9999864491611995, 0.9999879733858629, 0.9999700719106877, 0.9998980137780368, 0.9999799645349177]	[0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983]	[0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386]	[0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998]	[[0.8904298867589654, 0.08661364903188744, 0.022956464209147247], [0.7639711459906338, 0.17389460707641116, 0.06213424693295499], [0.760412392079288, 0.1516186220136583, 0.08796898590705363], [0.6237752707530414, 0.1869216911877116, 0.18930303805924698], [0.7268840193268229, 0.11252401152709617, 0.16059196914608093], [0.7836628954912047, 0.0844117307180353, 0.13192537379076], [0.8302986817283824, 0.057991728554844225, 0.11170958971677342], [0.894457749635221, 0.03435928136829027, 0.07118296899648865]]
2019214116;1-1	锤子手机怎么样	["1-1-0", "1-1-1", "1-1-2", "1-1-3"]	[1, 1, 1, 1]	[0.563083178963138, 0.9999276728892335, 0.9998855088708009, 0.9999469283196544]	[0.9890000827703282, 0.43137305079540456, 0.23304113834989088, 0.18983752275398538]	[0.9999999993780725, 0.9989150361102457, 0.9951715333962673, 0.9910208141485055]	[0.9200779129352605, 0.6419398408376437, 0.1001409115833345, 0.009802864380510892]	[0.6, 0.9999941067733601, 0.9999844917166023, 0.9999810695878536]	[0.7, 0.9999828615629751, 0.9999767494404799, 0.9999864491611995]	[0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983]	[0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386]	[0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998]	[[0.8113376718148564, 0.14913494378727252, 0.039527384397871075], [0.5867474436999481, 0.28756662900055796, 0.12568592729949402], [0.589883617046706, 0.22588332774034664, 0.18423305521294742], [0.6321824495599189, 0.15780674783619542, 0.2100108026038857]]
2017012778;37-0	深圳哪种特色小吃好吃	["37-0-0", "37-0-1", "37-0-2", "37-0-3", "37-0-4", "37-0-5"]	[1, 1, 1, 1, 1, 1]	[0.05397554728941034, 0.03573654949161746, 0.3611854671154705, 0.8706791960937637, 0.36543122158479696, 0.6008660482413835]	[0.9890000827703282, 0.43137305079540456, 0.23304113834989088, 0.18983752275398538, 0.3018064199881668, 0.3054911059775462]	[0.9999999993780725, 0.9989150361102457, 0.9951715333962673, 0.9910208141485055, 0.9884839560244024, 0.9866687427823257]	[0.9200779129352605, 0.6419398408376437, 0.1001409115833345, 0.009802864380510892, 0.002254904278496947, 0.011166193814435477]	[0.6, 0.9999941067733601, 0.9999844917166023, 0.9999810695878536, 0.9999835766742915, 0.9999616199664891]	[0.7, 0.9999828615629751, 0.9999767494404799, 0.9999864491611995, 0.9999879733858629, 0.9999700719106877]	[0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983]	[0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386]	[0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998]	[[0.9918245302775318, 0.0064625949929883585, 0.0017128747294797879], [0.9894162354514481, 0.00834846464997392, 0.002235299898578168], [0.9888632807864302, 0.008603391353426583, 0.002533327860143277], [0.9952826172503707, 0.0032147279188810924, 0.0015026548307481278], [0.9966177609736867, 0.002259551833035093, 0.001122687193278241], [0.9975264994336438, 0.0016401343219363967, 0.0008333662444198451]]
2017012778;37-1	深圳哪种特色小吃好吃	["37-1-0", "37-1-1", "37-1-2", "37-1-3", "37-1-4", "37-1-5", "37-1-6", "37-1-7", "37-1-8", "37-1-9", "37-1-10", "37-1-11", "37-1-12", "37-1-13"]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[0.4717632244265207, 0.5219875953399647, 0.9523656443377383, 0.9995460550250335, 0.9999362265501603, 0.9999284510298964, 0.9852453735128062, 0.6286870475670671, 0.18233378302812694, 0.00031425588194365184, 0.24908935679128982, 0.5369267434856739, 0.7284940793165496, 0.3691129049264686]	[0.9890000827703282, 0.43137305079540456, 0.23304113834989088, 0.18983752275398538, 0.3018064199881668, 0.3054911059775462, 0.06092148546493285, 0.09052469214628837, 0.43579840475480375, 0.0003301276121525786, 0.1617891461253816, 0.9890000257684719, 0.9890000152887152, 0.9890000347405756]	[0.9999999993780725, 0.9989150361102457, 0.9951715333962673, 0.9910208141485055, 0.9884839560244024, 0.9866687427823257, 0.9862675030655145, 0.9855338972287224, 0.9753854338493003, 0.9880952745682368, 0.9763330291284386, 0.9999999860787685, 0.9999999721843869, 0.9999999721352674]	[0.9200779129352605, 0.6419398408376437, 0.1001409115833345, 0.009802864380510892, 0.002254904278496947, 0.011166193814435477, 0.06627806109353726, 0.04179394298022727, 0.00240142054791418, 2.5046145848862972e-05, 6.264643797468782e-05, 0.005694310476822576, 3.821614267446895e-05, 0.00012398062345960254]	[0.6, 0.9999941067733601, 0.9999844917166023, 0.9999810695878536, 0.9999835766742915, 0.9999616199664891, 0.9997258505110314, 0.999318915868228, 0.6922544151661789, 0.020258284797230228, 0.00016197740324655133, 0.013393653973824205, 0.00073784108246174, 0.0023758745646802588]	[0.7, 0.9999828615629751, 0.9999767494404799, 0.9999864491611995, 0.9999879733858629, 0.9999700719106877, 0.9998980137780368, 0.9999799645349177, 0.9999704609467988, 0.9999591935631291, 0.9988619488925833, 0.9989357335097195, 0.9936023733625853, 0.388578182055526]	[0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983]	[0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386]	[0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998]	[[0.6919677027842167, 0.24349524238277553, 0.06453705483300791], [0.41765031563665933, 0.39060061438884786, 0.19174906997449273], [0.1507102862999584, 0.44830783459478957, 0.4009818791052521], [0.10105273568465033, 0.36845754139518516, 0.5304897229201645], [0.0548920020725669, 0.30065315321928904, 0.6444548447081441], [0.024176485767244953, 0.2410075695300332, 0.7348159447027218], [0.007514211309680288, 0.19073927026600918, 0.8017465184243107], [0.0071990320327162145, 0.16342915141125006, 0.8293718165560339], [0.008357909318127497, 0.16940747733522707, 0.8222346133466455], [0.008359682581864475, 0.16944249498921876, 0.8221978224289167], [0.009610147799270939, 0.19478484409210683, 0.7956050081086222], [0.009714117965371244, 0.19675325593749649, 0.7935326260971323], [0.008279697824900885, 0.16770148095627618, 0.824018821218823], [0.008931255134362529, 0.1807931573695352, 0.8102755874961023]]
2017012778;37-2	深圳哪种特色小吃好吃	["37-2-0", "37-2-1", "37-2-2", "37-2-3", "37-2-4", "37-2-5", "37-2-6", "37-2-7", "37-2-8", "37-2-9", "37-2-10"]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[0.29974324427726273, 0.5927465727097565, 0.9024309188536845, 0.9992876917649502, 0.5437928535386007, 0.5218561361688594, 0.4032222201254746, 0.3890707262706439, 0.20288342062038378, 0.5094016986302005, 0.37960340984552754]	[0.9890000827703282, 0.43137305079540456, 0.23304113834989088, 0.18983752275398538, 0.3018064199881668, 0.3054911059775462, 0.06092148546493285, 0.09052469214628837, 0.43579840475480375, 0.0003301276121525786, 0.1617891461253816]	[0.9999999993780725, 0.9989150361102457, 0.9951715333962673, 0.9910208141485055, 0.9884839560244024, 0.9866687427823257, 0.9862675030655145, 0.9855338972287224, 0.9753854338493003, 0.9880952745682368, 0.9763330291284386]	[0.9200779129352605, 0.6419398408376437, 0.1001409115833345, 0.009802864380510892, 0.002254904278496947, 0.011166193814435477, 0.06627806109353726, 0.04179394298022727, 0.00240142054791418, 2.5046145848862972e-05, 6.264643797468782e-05]	[0.6, 0.9999941067733601, 0.9999844917166023, 0.9999810695878536, 0.9999835766742915, 0.9999616199664891, 0.9997258505110314, 0.999318915868228, 0.6922544151661789, 0.020258284797230228, 0.00016197740324655133]	[0.7, 0.9999828615629751, 0.9999767494404799, 0.9999864491611995, 0.9999879733858629, 0.9999700719106877, 0.9998980137780368, 0.9999799645349177, 0.9999704609467988, 0.9999591935631291, 0.9988619488925833]	[0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983]	[0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386]	[0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998]	[[0.6922502166701768, 0.2432719190892114, 0.06447786424061194], [0.41569928714893123, 0.3916519170890002, 0.19264879576206848], [0.20007295956524826, 0.4243918300230475, 0.37553521041170423], [0.070273850632971, 0.3830727489017904, 0.5466534004652386], [0.017356932233439475, 0.3238376343270164, 0.6588054334395441], [0.011278458778107129, 0.2753652862945153, 0.7133562549273775], [0.01635662578594683, 0.2672884302822527, 0.7163549439318005], [0.022289542115862822, 0.25675470131927086, 0.7209557565648663], [0.025782645593246892, 0.2636432823567628, 0.7105740720499902], [0.03369346128945605, 0.3419667231731311, 0.6243398155374128], [0.0412530193479762, 0.4186785634312518, 0.540068417220772]]
2020311667;39-2	舒淇近况	["39-2-0", "39-2-1", "39-2-2", "39-2-3", "39-2-4", "39-2-5", "39-2-6"]	[1, 1, 1, 1, 1, 1, 1]	[0.6623339494289533, 0.5275409968589478, 0.9999482073243462, 0.9999311692360529, 0.3811138376005124, 0.23774387249213388, 0.05984664140081998]	[0.9890000827703282, 0.43137305079540456, 0.23304113834989088, 0.18983752275398538, 0.3018064199881668, 0.3054911059775462, 0.06092148546493285]	[0.9999999993780725, 0.9989150361102457, 0.9951715333962673, 0.9910208141485055, 0.9884839560244024, 0.9866687427823257, 0.9862675030655145]	[0.9200779129352605, 0.6419398408376437, 0.1001409115833345, 0.009802864380510892, 0.002254904278496947, 0.011166193814435477, 0.06627806109353726]	[0.6, 0.9999941067733601, 0.9999844917166023, 0.9999810695878536, 0.9999835766742915, 0.9999616199664891, 0.9997258505110314]	[0.7, 0.9999828615629751, 0.9999767494404799, 0.9999864491611995, 0.9999879733858629, 0.9999700719106877, 0.9998980137780368]	[0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983]	[0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386]	[0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998]	[[0.8820090506388238, 0.09327020274613347, 0.02472074661504262], [0.8771301322002957, 0.09398484664906931, 0.02888502115063494], [0.878345395349953, 0.07662265943853278, 0.04503194521151423], [0.8598880917271235, 0.06940708548332614, 0.07070482278955027], [0.8874842128625979, 0.05322956085515242, 0.05928622628224955], [0.8992561176015235, 0.046366986797005225, 0.0543768956014713], [0.9012421388256412, 0.045327956803850725, 0.053429904370508076]]
2020311667;39-1	舒淇近况	["39-1-0", "39-1-1", "39-1-2", "39-1-3", "39-1-4", "39-1-5", "39-1-6", "39-1-7", "39-1-8", "39-1-9", "39-1-10"]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[0.4704313050396633, 0.35556816048316225, 0.9240035577220382, 0.9992703955969916, 0.9907940981562379, 0.7396529701928454, 0.684185376187553, 0.9853075765080112, 0.9724952971718209, 0.7747304223984475, 0.00830729764780874]	[0.9890000827703282, 0.43137305079540456, 0.23304113834989088, 0.18983752275398538, 0.3018064199881668, 0.3054911059775462, 0.06092148546493285, 0.09052469214628837, 0.43579840475480375, 0.0003301276121525786, 0.1617891461253816]	[0.9999999993780725, 0.9989150361102457, 0.9951715333962673, 0.9910208141485055, 0.9884839560244024, 0.9866687427823257, 0.9862675030655145, 0.9855338972287224, 0.9753854338493003, 0.9880952745682368, 0.9763330291284386]	[0.9200779129352605, 0.6419398408376437, 0.1001409115833345, 0.009802864380510892, 0.002254904278496947, 0.011166193814435477, 0.06627806109353726, 0.04179394298022727, 0.00240142054791418, 2.5046145848862972e-05, 6.264643797468782e-05]	[0.6, 0.9999941067733601, 0.9999844917166023, 0.9999810695878536, 0.9999835766742915, 0.9999616199664891, 0.9997258505110314, 0.999318915868228, 0.6922544151661789, 0.020258284797230228, 0.00016197740324655133]	[0.7, 0.9999828615629751, 0.9999767494404799, 0.9999864491611995, 0.9999879733858629, 0.9999700719106877, 0.9998980137780368, 0.9999799645349177, 0.9999704609467988, 0.9999591935631291, 0.9988619488925833]	[0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983]	[0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386]	[0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998]	[[0.8334899554062092, 0.13162387202251588, 0.03488617257127492], [0.8215133573208745, 0.1366359402343003, 0.0418507024448252], [0.9216477978400577, 0.050912185312843895, 0.027440016847098368], [0.9787469644160177, 0.010938954590359802, 0.010314080993622335], [0.9949912314641199, 0.002083297954591489, 0.00292547058128857], [0.9970042617062015, 0.0014130440814963295, 0.0015826942123021285], [0.9954357634313457, 0.0031036925323900673, 0.0014605440362641794], [0.988309340567341, 0.008446285397333757, 0.0032443740353253264], [0.9873565416889871, 0.007865121186369013, 0.004778337124643986], [0.9898415228297724, 0.007795875189658812, 0.0023626019805686963], [0.9898564173982767, 0.007796016947644924, 0.002347565654078448]]
2020311667;39-0	舒淇近况	["39-0-0", "39-0-1", "39-0-2", "39-0-3", "39-0-4", "39-0-5", "39-0-6"]	[1, 1, 1, 1, 1, 1, 1]	[0.2213135627320384, 0.2183829148812227, 0.25708052159424116, 0.4519687013858606, 0.5140244490360135, 0.9999443268636962, 0.9999448456422875]	[0.9890000827703282, 0.43137305079540456, 0.23304113834989088, 0.18983752275398538, 0.3018064199881668, 0.3054911059775462, 0.06092148546493285]	[0.9999999993780725, 0.9989150361102457, 0.9951715333962673, 0.9910208141485055, 0.9884839560244024, 0.9866687427823257, 0.9862675030655145]	[0.9200779129352605, 0.6419398408376437, 0.1001409115833345, 0.009802864380510892, 0.002254904278496947, 0.011166193814435477, 0.06627806109353726]	[0.6, 0.9999941067733601, 0.9999844917166023, 0.9999810695878536, 0.9999835766742915, 0.9999616199664891, 0.9997258505110314]	[0.7, 0.9999828615629751, 0.9999767494404799, 0.9999864491611995, 0.9999879733858629, 0.9999700719106877, 0.9998980137780368]	[0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983]	[0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386]	[0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998]	[[0.9852702796145001, 0.011643638890844302, 0.0030860814946555943], [0.9747299034690086, 0.019825203877224983, 0.005444892653766362], [0.9775698074075839, 0.01735582766157154, 0.00507436493084465], [0.9839770671262051, 0.011854475241647533, 0.0041684576321473705], [0.9888673112262008, 0.007719451101604654, 0.0034132376721946077], [0.9530481050389685, 0.028089384433975042, 0.018862510527056578], [0.5321473575371635, 0.2626837561850008, 0.20516888627783578]]
2017011867;7-2	厄瓜多尔的历史	["7-2-0", "7-2-1", "7-2-2", "7-2-3", "7-2-4", "7-2-5", "7-2-6"]	[1, 1, 1, 1, 1, 1, 1]	[0.998855263638844, 0.9999736725631022, 0.9992169928823385, 0.9998494904993823, 0.9999533667391025, 0.9976396030077098, 0.946847330871528]	[0.9890000827703282, 0.43137305079540456, 0.23304113834989088, 0.18983752275398538, 0.3018064199881668, 0.3054911059775462, 0.06092148546493285]	[0.9999999993780725, 0.9989150361102457, 0.9951715333962673, 0.9910208141485055, 0.9884839560244024, 0.9866687427823257, 0.9862675030655145]	[0.9200779129352605, 0.6419398408376437, 0.1001409115833345, 0.009802864380510892, 0.002254904278496947, 0.011166193814435477, 0.06627806109353726]	[0.6, 0.9999941067733601, 0.9999844917166023, 0.9999810695878536, 0.9999835766742915, 0.9999616199664891, 0.9997258505110314]	[0.7, 0.9999828615629751, 0.9999767494404799, 0.9999864491611995, 0.9999879733858629, 0.9999700719106877, 0.9998980137780368]	[0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983, 0.31552334205533983]	[0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386, 0.2095139224566386]	[0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998, 0.2239784963427998]	[[0.6914430965655944, 0.24390993629478888, 0.06464696713961654], [0.43410708158690164, 0.3784179121642964, 0.18747500624880198], [0.6760228448672306, 0.17031301511929736, 0.153664140013472], [0.8918508625232306, 0.04439359302566352, 0.06375554445110589], [0.9715227198128854, 0.00915045982593928, 0.019326820361175254], [0.986593727036343, 0.00412236131431727, 0.00928391164933983], [0.9789718663843439, 0.011857026587433282, 0.009171107028222884]]
